ID|SNOMED_CID|SNOMED_FSN|SNOMED_CONCEPT_STATUS|UMLS_CUI|OCCURRENCE|USAGE|FIRST_IN_SUBSET|IS_RETIRED_FROM_SUBSET|LAST_IN_SUBSET|REPLACED_BY_SNOMED_CID
6032|441377000|Thallium stress test abnormal (finding)|Current|C2584784|1|0.0003|201002|False||
6033|441678004|Refractory generalized nonconvulsive epilepsy (disorder)|Current|C2711736|1|0.0003|201002|False||
6034|442205007|Stress fracture of tibia (disorder)|Current|C2711399|1|0.0003|201108|False||
6035|443138004|Granulomatosis (disorder)|Current|C0521173|1|0.0003|201002|False||
6036|443144000|Metastatic sarcoma (disorder)|Current|C0748505|1|0.0003|201002|False||
6037|443482000|Hypertensive urgency (disorder)|Current|C0745138|1|0.0003|201108|False||
6038|44428005|Cellulitis of buttock (disorder)|Current|C0263158|1|0.0003|200907|False||
6039|444769001|Anovulatory amenorrhea (finding)|Current|C2919237|1|0.0003|201108|False||
6040|444930000|Cytomegalovirus antibody in serum negative (finding)|Current|C2919629|1|0.0003|201008|False||
6041|445179000|Excessive self-criticism (finding)|Current|C2919216|1|0.0003|201008|False||
6042|445378003|Acute exacerbation of bronchiectasis (disorder)|Current|C2919376|1|0.0003|201008|False||
6043|445458007|Sensory ataxia (finding)|Current|C0240991|1|0.0003|201008|False||
6044|44666001|Microcytic hypochromic anemia (disorder)|Current|C0271901|1|0.0003|200907|False||
6045|45503006|Common ventricle (disorder)|Current|C0152424|1|0.0003|200907|False||
6046|46674002|Nondiabetic proliferative retinopathy (disorder)|Current|C0271074|1|0.0003|200907|False||
6047|46876003|Cellulitis of trunk (disorder)|Current|C0263144|1|0.0003|200907|False||
6048|47032000|Congenital hydrocephalus (disorder)|Current|C0020256|1|0.0003|200907|False||
6049|48146000|Diastolic hypertension (disorder)|Current|C0235222|1|0.0003|200907|False||
6050|48475001|Disorder of diaphragm (disorder)|Current|C0152097|1|0.0003|200907|False||
6051|49084001|Dermatitis caused by radiation (disorder)|Current|C0034561|1|0.0003|200907|False||
6052|49795001|Total pneumonectomy (procedure)|Current|C2082610|1|0.0003|200907|False||
6053|50445001|Mastoidectomy (procedure)|Current|C0198154|1|0.0003|200907|False||
6054|51044000|After-cataract not obscuring vision (disorder)|Current|C0271176|1|0.0003|201002|False||
6055|51655004|Congenital anomaly of skull (disorder)|Current|C0265527|1|0.0003|200907|False||
6056|51689003|Dystrophy of vulva (disorder)|Current|C0013426|1|0.0003|200907|False||
6057|51995000|Rubeosis iridis (disorder)|Current|C0154916|1|0.0003|200907|False||
6058|52012001|Acquired genu valgum (disorder)|Current|C0158484|1|0.0003|200907|False||
6059|5217008|Stiff-man syndrome (disorder)|Current|C0085292|1|0.0003|200907|False||
6060|52506002|Chronic ulcerative rectosigmoiditis (disorder)|Current|C0267390|1|0.0003|200907|False||
6061|52613005|Excessive sweating (finding)|Current|C0700590|1|0.0003|200907|False||
6062|53417006|Articular cartilage disorder (disorder)|Current|C0158073|1|0.0003|200907|False||
6063|53785005|Injury to brachial plexus as birth trauma (disorder)|Current|C0270105|1|0.0003|200907|False||
6064|53787002|Laryngismus (finding)|Current|C0023066|1|0.0003|200907|False||
6065|54296007|Partial thickness burn of hand (disorder)|Current|C0274091|1|0.0003|200907|False||
6066|55253009|Replacement of tricuspid valve with tissue graft (procedure)|Current|C0553899|1|0.0003|200907|False||
6067|55608001|Prurigo simplex (disorder)|Current|C0263352|1|0.0003|200907|False||
6068|55855009|Disorder of pericardium (disorder)|Current|C0265122|1|0.0003|200907|False||
6069|56177003|Cubital tunnel syndrome (disorder)|Current|C0206239|1|0.0003|200907|False||
6070|56226004|Stricture of intestine (disorder)|Current|C0267465|1|0.0003|200907|False||
6071|56871000|Localized amyloidosis (disorder)|Current|C0268392|1|0.0003|200907|False||
6072|56890008|Victim of sexual aggression (finding)|Current|C0277730|1|0.0003|200907|False||
6073|58320001|Traumatic dislocation of knee joint (disorder)|Current|C0159970|1|0.0003|200907|False||
6074|58756001|Huntington's chorea (disorder)|Current|C0020179|1|0.0003|200907|False||
6075|58976002|Pseudohypoparathyroidism (disorder)|Current|C0033806|1|0.0003|200907|False||
6076|59214008|Reduction mammoplasty (procedure)|Current|C0191922|1|0.0003|200907|False||
6077|59819007|Herpetic ulceration of vulva (disorder)|Current|C0153033|1|0.0003|200907|False||
6078|60897004|Contusion of nose (disorder)|Current|C0274210|1|0.0003|200907|False||
6079|62695002|Acute anteroseptal myocardial infarction (disorder)|Current|C0264699|1|0.0003|200907|False||
6080|6284004|Abscess of neck (disorder)|Current|C0702176|1|0.0003|200907|False||
6081|63722008|Chronic vomiting (disorder)|Current|C0232598|1|0.0003|201002|False||
6082|64978007|Radionuclide therapy for hyperthyroidism (procedure)|Current|C0203621|1|0.0003|200907|False||
6083|68241007|Glaucoma associated with ocular trauma (disorder)|Current|C0339594|1|0.0003|200907|False||
6084|6858004|Capsulitis (disorder)|Current|C0263907|1|0.0003|200907|False||
6085|68670009|Contact dermatitis of eyelid (disorder)|Current|C0271308|1|0.0003|200907|False||
6086|69380006|Venous catheterization for renal dialysis (procedure)|Current|C0191126|1|0.0003|200907|False||
6087|69771008|Congenital anomaly of esophagus (disorder)|Current|C0266126|1|0.0003|200907|False||
6088|713651007|History of pregnancy with abortive outcome (situation)|Current|C0000790|1|0.0003|201602|False||
6089|71781005|Decrease in height (finding)|Current|C0424641|1|0.0003|200907|False||
6090|71792006|Nodal rhythm disorder (disorder)|Current|C0264893|1|0.0003|200907|False||
6091|71820002|Urgent desire for stool (finding)|Current|C0426636|1|0.0003|200907|False||
6092|726429001|Radical mastectomy of left breast (procedure)|Current|C0546541|1|0.0003|201802|False||
6093|726430006|Radical mastectomy of right breast (procedure)|Current|C0546540|1|0.0003|201802|False||
6094|72791001|Laryngectomy (procedure)|Current|C0023065|1|0.0003|200907|False||
6095|73660006|Congenital subaortic stenosis (disorder)|Current|C0158621|1|0.0003|200907|False||
6096|73725006|Thickening of pleura (disorder)|Current|C0264545|1|0.0003|200907|False||
6097|7426009|Central corneal ulcer (disorder)|Current|C0155069|1|0.0003|200907|False||
6098|74345006|Congenital disorder due to abnormality of chromosome number OR structure (disorder)|Current|C0008626|1|0.0003|200907|False||
6099|74391003|Pauciarticular juvenile rheumatoid arthritis (disorder)|Current|C0157917|1|0.0003|200907|False||
6100|74615001|Tachycardia-bradycardia (disorder)|Current|C0221047|1|0.0003|200907|False||
6101|7484005|Double outlet right ventricle (disorder)|Current|C0013069|1|0.0003|200907|False||
6102|74877002|Congenital anomaly of spine (disorder)|Current|C0158775|1|0.0003|200907|False||
6103|75408008|Feeling angry (finding)|Current|C0002957|1|0.0003|200907|False||
6104|762907005|Agenesis of left kidney (disorder)|Current|C4546414|1|0.0003|201802|False||
6105|762908000|Agenesis of right kidney (disorder)|Current|C4546415|1|0.0003|201802|False||
6106|76349003|Extrapyramidal disease (disorder)|Current|C0015371|1|0.0003|200907|False||
6107|77080005|Neurotrophic keratoconjunctivitis (disorder)|Current|C0155084|1|0.0003|200907|False||
6108|77157004|Disorder of optic nerve (disorder)|Current|C0029132|1|0.0003|200907|False||
6109|77480004|Congenital biliary atresia (disorder)|Current|C0005411|1|0.0003|200907|False||
6110|78152008|Multiple cranial nerve palsy (disorder)|Current|C0154733|1|0.0003|201108|False||
6111|78269000|Bipolar I disorder, single manic episode, in partial remission (disorder)|Current|C0236761|1|0.0003|200907|False||
6112|78609007|Chronic peritoneal effusion (disorder)|Current|C0031144|1|0.0003|201002|False||
6113|7890003|Contracture of joint (disorder)|Current|C0009918|1|0.0003|200907|False||
6114|7951001|Tailor's bunion (disorder)|Current|C0263957|1|0.0003|200907|False||
6115|79671001|Inferior vena cava syndrome (disorder)|Current|C0265072|1|0.0003|200907|False||
6116|79917009|Implantation of pulmonary valve prosthesis or synthetic device (procedure)|Current|C0190103|1|0.0003|200907|False||
6117|80321008|Mesangiocapillary glomerulonephritis (disorder)|Current|C0017662|1|0.0003|201002|False||
6118|80426004|Prolapsed internal hemorrhoids (disorder)|Current|C0265037|1|0.0003|200907|False||
6119|80495009|Sleep walking disorder (disorder)|Current|C0037672|1|0.0003|200907|False||
6120|80635001|Cardiovascular stress test using treadmill (procedure)|Current|C0430458|1|0.0003|200907|False||
6121|81870009|Parotidectomy (procedure)|Current|C0193317|1|0.0003|200907|False||
6122|82096005|Aggressive type unsocialized behavior disorder (disorder)|Current|C0233530|1|0.0003|200907|False||
6123|8217007|Arachnoiditis (disorder)|Current|C0003708|1|0.0003|200907|False||
6124|85225000|Cyst of nasal sinus (disorder)|Current|C2937217|1|0.0003|201002|False||
6125|86854008|Hyperreflexia (finding)|Current|C0151889|1|0.0003|200907|False||
6126|87628006|Bacterial infectious disease (disorder)|Current|C0004623|1|0.0003|200907|False||
6127|88425004|Congenital anomaly of nervous system (disorder)|Current|C0497552|1|0.0003|200907|False||
6128|89675003|Sleep terror disorder (disorder)|Current|C0037320|1|0.0003|200907|False||
6129|90520006|Vertebral artery stenosis (disorder)|Current|C0265103|1|0.0003|200907|False||
6130|91038008|Acute frontal sinusitis (disorder)|Current|C0155805|1|0.0003|200907|False||
6131|92264007|Benign neoplasm of pancreas (disorder)|Current|C0347284|1|0.0003|200907|False||
6132|93160004|Lipoma of skin and subcutaneous tissue of neck (disorder)|Current|C0347426|1|0.0003|200907|False||
6133|94038007|Primary malignant neoplasm of skin of scalp (disorder)|Current|C0684386|1|0.0003|200907|False||
6134|94057003|Primary malignant neoplasm of soft tissues of lower limb (disorder)|Current|C0684708|1|0.0003|201002|False||
6135|94254004|Secondary malignant neoplasm of choroid (disorder)|Current|C0347021|1|0.0003|200907|False||
6136|94281004|Secondary malignant neoplasm of endometrium (disorder)|Current|C0686241|1|0.0003|201002|False||
6137|94962000|Neoplasm of uncertain behavior of neck (disorder)|Current|C0684816|1|0.0003|200907|False||
6138|95221007|Radiation retinopathy (disorder)|Current|C0339483|1|0.0003|200907|False||
6139|95239003|Rhinitis medicamentosa (disorder)|Current|C0149980|1|0.0003|200907|False||
6140|95434006|Tracheomalacia (disorder)|Current|C0948187|1|0.0003|200907|False||
6141|95446005|Thrombosis of mesenteric vein (disorder)|Current|C0267412|1|0.0003|200907|False||
6142|95451004|Thrombophlebitis of superficial veins of upper extremities (disorder)|Current|C0235501|1|0.0003|201002|False||
6143|95499004|Hypoplasia of the optic nerve (disorder)|Current|C0338502|1|0.0003|200907|False||
6144|95711003|Nevus of iris (disorder)|Current|C0346376|1|0.0003|200907|False||
6145|95854004|Pulled elbow (disorder)|Current|C0149977|1|0.0003|200907|False||
6146|95880003|Soft tissue infection (disorder)|Current|C0149778|1|0.0003|200907|False||
6147|9794007|Endolymphatic hydrops (disorder)|Current|C0206586|1|0.0003|200907|False||
6148|102550009|Leg cramp (finding)|Not current|C0023218|||200907|True|201111|449918009
6149|102574007|Edema of leg (finding)|Not current|C0235886|||200907|True|201111|449707004
6150|102604002|Sensation of burning of skin (finding)|Not current|C0241057|||200907|True|201611|90673000
6151|103280006|Sensation of pressure in ear (finding)|Not current|C0522347|||201002|True|201405|162403009
6152|105463007|Donor for liver transplant (person)|Current|C0302512|||200907|True|201305|473158006
6153|105592009|Septicemia (disorder)|Not current|C0036690|||200907|True|201311|91302008
6154|106190000|Allergic state (disorder)|Not current|C0020517|||200907|True|201305|609328004
6155|11060002|Disease related peripheral neuropathy (disorder)|Not current|C0270864|||200907|True|201811|385006
6156|111333002|Congenital anomaly of genital system (disorder)|Not current|C1290603|||201108|True|201405|204821009
6157|111370006|Cirrhosis of liver not due to alcohol (disorder)|Not current|C0400943|||201208|True|201505|266468003
6158|111443000|Congenital OR acquired abnormality of cervix affecting pregnancy (disorder)|Not current|C1263821|||201002|True|201805|63339007
6159|111563005|Adrenal hypofunction (disorder)|Not current|C0001623|||200907|True|201711|237785004
6160|111757004|Poisoning caused by aromatic analgesic (disorder)|Not current|C0344125|||200907|True|201811|241748001
6161|111821004|Staphylococcal septicemia (disorder)|Not current|C0152965|||200907|True|201311|447894003
6162|111939009|Dysentery (disorder)|Not current|C0013369|||200907|True|201811|46799006
6163|11374003|Relaxation of vaginal outlet AND/OR pelvis (disorder)|Not current|C0269130|||200907|True|201811|198279007, 444599008
6164|115238001|Giant cell tumor (morphologic abnormality)|Current|C0017525|||200907|True|200911|443790001
6165|1178005|Infantile spastic cerebral palsy (disorder)|Not current|C0023882|||200907|True|201405|230773005
6166|119424003|Mature cystic teratoma of ovary (disorder)|Not current|C0237020|||200907|True|201511|119423009
6167|12441001|Epistaxis (disorder)|Not current|C0014591|||200907|True|201711|249366005
6168|1249004|Dry eye (finding)|Not current|C0314719|||200907|True|201311|46152009
6169|128079007|Reflex sympathetic dystrophy (disorder)|Not current|C0034931|||200907|True|201305|50642008
6170|128717008|Thymoma, type C (morphologic abnormality)|Current|C1322286|||200907|True|200911|444374006
6171|128756002|Gastrointestinal stromal sarcoma (morphologic abnormality)|Current|C3179349|||200907|True|200911|420120006
6172|128835008|Hypereosinophilic syndrome/chronic eosinophilic leukemia (morphologic abnormality)|Current|C1540912|||200907|True|200911|423294001
6173|128845005|Refractory anemia (morphologic abnormality)|Current|C0002893|||200907|True|200911|109996008
6174|128856005|Thymoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)|Current|C0040100|||200907|True|200911|444231005
6175|129458007|Bronchiolitis obliterans organizing pneumonia (disorder)|Not current|C0242770|||200907|True|201711|719218000
6176|131016008|Increased thyroid stimulating hormone level (finding)|Not current|C0586553|||200907|True|200907|309080005
6177|14331002|Failed vacuum extraction delivery (disorder)|Not current|C0269827|||201002|True|201811|772005003
6178|14990007|Chondrosarcoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)|Current|C0008479|||200907|True|200911|443520009
6179|161590003|History of drug allergy (situation)|Not current|C0455589|||201208|True|201411|416098002
6180|161591004|History of penicillin allergy (situation)|Not current|C0455590|||200907|True|201411|91936005
6181|161612000|History of food allergy (situation)|Not current|C0455607|||200907|True|201411|414285001
6182|161684005|History of artificial opening (situation)|Not current|C2243050|||200907|True|201505|NA
6183|166829003|Serum cholesterol borderline (finding)|Not current|C0428468|||200907|True|200907|442234001
6184|167669009|Fecal occult blood: positive (finding)|Not current|C0266813|||200907|True|201805|59614000
6185|16863000|Incomplete abortion (disorder)|Not current|C0812470|||200907|True|201305|156072005
6186|16944002|Mononucleosis syndrome (disorder)|Not current|C0272210|||200907|True|201711|271558008
6187|170536002|Vaccination required (finding)|Not current|C0581024|||200907|True|201705|723620004
6188|17771000|Burn of face AND/OR head (disorder)|Not current|C0273940|||200907|True|201811|262581006, 262582004
6189|18001006|Fetal or neonatal effect of multiple pregnancy (disorder)|Not current|C3662220|||200907|True|201305|206046007
6190|180030006|Amputation of the foot (procedure)|Current|C0188605|||200907|True|200911|429280009
6191|18253009|Unilateral recurrent inguinal hernia with obstruction but no gangrene (situation)|Not current|C0554122|||201002|True|201805|767746007, 767747003
6192|182782007|Dermatitis (disorder)|Not current|C0011603|||200907|True|201411|703938007
6193|186156007|Infectious colitis, enteritis and gastroenteritis (disorder)|Not current|C1279224|||200907|True|201805|715852004
